,name,uri,genres,artist
3035,Young Blood,20OrSCxQNhfAtiWtbLn3hf,"['alt z', 'electropop', 'indie cafe pop', 'indie pop', 'indiecoustica', 'pop', 'pop rock', 'stomp and holler']",Noah Kahan
3036,Tear,7isAYELhhKBIdffQS1wMbB,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
3037,Feels Like We Only Go Backwards,0LtOwyZoSNZKJWHqjzADpW,"['australian psych', 'neo-psychedelic']",Tame Impala
3038,waves - Tame Impala Remix,3lB0GMiI5KxDbTOG8V3bOx,"['dance pop', 'pop', 'r&b', 'urban contemporary']",Miguel
3039,I Want You,59gSh5ihFRsCyB4gpwDjcC,"['modern rock', 'rock']",Kings of Leon
3040,Moving On and Getting Over,1CdEcheLJU6SgxnbFEj2WX,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",John Mayer
3041,The Breach,1rSrMVQbnYWihopHxGXhOD,"['australian indie', 'indie anthem-folk', 'indie folk']",Dustin Tebbutt
3042,Never Going Home,4owKdwOIG7qs89ZfGv2PZg,"['dreamo', 'indie pop', 'oakland indie']",Hazel English
3043,Fire and the Flood,6liNJDyWJjyHAgDnAX95bw,"['folk-pop', 'modern rock', 'pop', 'pop rock']",Vance Joy
3044,Georgia,429EttO8gs0bDo2SQfUNSm,"['folk-pop', 'modern rock', 'pop', 'pop rock']",Vance Joy
3045,Lost in My Mind,3gvAGvbMCRvVDDp8ZaIPV5,"['folk-pop', 'indie folk', 'indie pop', 'modern rock', 'new americana', 'seattle indie', 'stomp and holler']",The Head And The Heart
3046,These Waters,2omeRL5Clxg3y8g2kv2enS,"['british singer-songwriter', 'folk-pop', 'indie folk', 'neo mellow', 'stomp and holler']",Ben Howard
3047,Love Like Ghosts,4UGoW08gaqIEWNTam1UNen,"['indie folk', 'indie pop', 'stomp and holler']",Lord Huron
3048,Meet Me in the Woods,1bqrRn1pJWowNLA5N9L6uW,"['indie folk', 'indie pop', 'stomp and holler']",Lord Huron
3049,WILD,2HWWsTZxnLSUdFZ4gjsP5N,"['dance pop', 'edm', 'pop dance', 'pop edm', 'slap house', 'tropical house']",Troye Sivan
3050,Our Own House,3QzbEvmnuZIONNv82PylZb,"['electropop', 'indie pop', 'indie poptimism', 'modern rock', 'nyc pop', 'pop rock', 'stomp and holler']",MisterWives
3051,Stay,6uBhi9gBXWjanegOb2Phh0,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'post-teen pop', 'tropical house']",Zedd
3052,Love Is Alive,0VpD9PFYIPQAW4bKiGXv8Q,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house']",Louis The Child
3053,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",7rdUtXasA973gmrr2Xxh3E,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'nz pop', 'pop', 'post-teen pop']",Lorde
3054,Feel It (feat. Tunji Ige),4tynVZKUsd42chGJTaEdJK,"['dance pop', 'disco house', 'edm', 'electro house', 'filter house', 'house', 'pop dance', 'tropical house', 'vocal house']",Good Times Ahead
3055,Green Light,3FQ26GroLnhQEja48FKYqT,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'nz pop', 'pop', 'post-teen pop']",Lorde
3056,White Tiger - Single Version,64I0PKLFEKlcvc7fEVUGq0,"['chill r&b', 'pop', 'uk pop']",Izzy Bizu
3057,The Words You Say,37CwCNOBpPq41faiRxvVAV,"['indie anthem-folk', 'indie folk', 'indiecoustica']",Harrison Storm
3058,Sense of Home,68wibJU4yMiqNX79IaLAsN,"['indie anthem-folk', 'indie folk', 'indiecoustica']",Harrison Storm
3059,Way down We Go - Stripped,1YA7YUyrxgSzf7IQDX1xcl,"['icelandic indie', 'icelandic rock', 'modern alternative rock', 'modern rock']",KALEO
3060,Way down We Go,0y1QJc3SJVPKJ1OvFmFqe6,"['icelandic indie', 'icelandic rock', 'modern alternative rock', 'modern rock']",KALEO
3061,All the Pretty Girls,0QQIhT6PtJ5glyn4HKNKQ6,"['icelandic indie', 'icelandic rock', 'modern alternative rock', 'modern rock']",KALEO
3062,Blue Skies,7qBKK5p33ryYzr8YMuduuB,['british soul'],Matt Woods
3063,Ain't No Use,0FuvuvXLOzo7GgFrOcoRM4,['british soul'],Matt Woods
3064,Nothing Less,2MwJbBCNHxxA21s3cTNFrK,['british soul'],Matt Woods
3065,Get Low,1CYiC5bLfwoHsvSpisiOto,"['indie folk', 'irish singer-songwriter', 'neo mellow']",James Vincent McMorrow
3066,The Future (with James Vincent McMorrow),3YHNcSU025DbuPvIqFjNzV,"['edm', 'electro house', 'electronic trap', 'electropop', 'future bass', 'pop dance', 'pop edm', 'vapor twitch']",San Holo
3067,"Wicked Game - Live at Killkenny Arts Festival, Ireland/2011",77mT8LF6gDOLZNOjUhmwfV,"['indie folk', 'irish singer-songwriter', 'neo mellow']",James Vincent McMorrow
3068,Cucurucu,3G3PP7pAkAaZ6QzM0duBry,"['british singer-songwriter', 'cambridgeshire indie', 'indie folk', 'indie soul']",Nick Mulvey
3069,Sitting Room,61RrNbOovzQBB8lomPR4Qb,"['acoustic pop', 'deep new americana', 'indie anthem-folk', 'indie folk', 'indiecoustica', 'new americana', 'stomp and flutter', 'stomp and holler']",Beta Radio
3070,Place We Were Made,0xKGPkn1RLsVifjDs4183v,"['alt z', 'electropop', 'indie cafe pop', 'indie pop', 'pop', 'uk pop']",Maisie Peters
3071,Faux,0d9UAfLZnNNKhr5zUd9nfv,"['ambient folk', 'indie folk']",Ed Tullett
3072,Holland,4XY9paoIzAINJvhOP82gR3,"['ambient folk', 'indie folk']",Novo Amor
3073,Cold,7gG2urq4CeTzLJJZ2Ygnoy,"['ambient folk', 'indie folk']",Novo Amor
3074,Embody Me,1g0xyCMUBKUaMDCk00Hhmk,"['ambient folk', 'indie folk']",Novo Amor
3075,Weather,7N0osVtma3QzvMOfVbdSL8,"['ambient folk', 'indie folk']",Novo Amor
3076,Colourway,2oa53bhiNPCz2CGh26AYxi,"['ambient folk', 'indie folk']",Novo Amor
3077,Anchor,7qH9Z4dJEN0l9bidizW7fq,"['ambient folk', 'indie folk']",Novo Amor
3078,Carry You,0u4rkpmNtgcFxYHepnVF4v,"['ambient folk', 'indie folk']",Novo Amor
3079,Silvery,5NrXVZfQUjjGSnzrTbGblf,"['ambient folk', 'indie folk']",Novo Amor
3080,maybe we're home (acoustic version),2dJm7DnluFgcnz5IMvUWaG,['arab electronic'],Lewis Watson
3081,Cavalry,4H2vJY0HOt6Vu0C2rHxpZ7,"['ambient folk', 'indie folk']",Novo Amor
3082,little light - acoustic version,6PRotAx0lUWP0bHBr6jm42,['arab electronic'],Lewis Watson
3083,Fever To The Form,1QJnDJuYOGj05iSc4eWGr5,"['british singer-songwriter', 'cambridgeshire indie', 'indie folk', 'indie soul']",Nick Mulvey
3084,On the Frame,4ZeCZyI1Zhh1tVkThl34px,"['acoustic pop', 'deep new americana', 'indie anthem-folk', 'indie folk', 'indiecoustica', 'new americana', 'stomp and flutter', 'stomp and holler']",Beta Radio
3085,"If You Need To, Keep Time on Me",7d0XkI4iJ32nxeFAHFXbLQ,"['chamber pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'seattle indie', 'stomp and holler']",Fleet Foxes
3086,Naked As We Came,2gUSIsapdX6jEJ0DvjqTt2,"['acoustic pop', 'chamber pop', 'indie folk', 'indie pop', 'neo mellow', 'stomp and holler']",Iron & Wine
3087,Sophie,2v162mDpVPU2tUhKZtgjpV,"['folk-pop', 'indie anthem-folk', 'indie folk', 'stomp and flutter', 'stomp and holler', 'uk americana']",Bear's Den
3088,We Don't Eat,1y3PhboJrxMNOpLxkMsTiM,"['indie folk', 'irish singer-songwriter', 'neo mellow']",James Vincent McMorrow
3089,Spirit Cold,4RCJhOe7FgR25W1npdn3YG,"['boston folk', 'folk-pop', 'indie anthem-folk', 'indie folk', 'indiecoustica', 'new americana', 'stomp and holler']",Tall Heights
3090,In the Dark,6LQu8384er2W9NBXI0lRHq,['british soul'],Matt Woods
3091,All the Pretty Girls,2eiY8qXiV6yReXSeuoplns,"['icelandic indie', 'icelandic rock', 'modern alternative rock', 'modern rock']",KALEO
3092,Untitled,3FO620NLce2koHOhsHheJ6,"['australian indie', 'australian pop', 'indie folk']",Matt Corby
3093,Time After Time,5kOBEsqVNwi4udPRbagNIV,"['acoustic pop', 'chamber pop', 'indie folk', 'indie pop', 'neo mellow', 'stomp and holler']",Iron & Wine
3094,Tenerife Sea,1HbcclMpw0q2WDWpdGCKdS,"['pop', 'uk pop']",Ed Sheeran
3095,Boy With a Coin,2ir2gcSm7S0H1Fa7oGKfLr,"['acoustic pop', 'chamber pop', 'indie folk', 'indie pop', 'neo mellow', 'stomp and holler']",Iron & Wine
3096,Flume,7xDydFFgyOYit7yAUsRhrI,"['pop', 'post-teen pop']",Bon Iver
3097,For Emma,0mP897I93DZwdgtjkSriwj,"['pop', 'post-teen pop']",Bon Iver
3098,Michicant,0oirMI8pqPHJiJFTX1LhKh,"['pop', 'post-teen pop']",Bon Iver
3099,Wash.,3g9mw4A8vdljOKgwrit88g,"['pop', 'post-teen pop']",Bon Iver
3100,Re: Stacks,2LthqyP0MLhGUBICwR1535,"['pop', 'post-teen pop']",Bon Iver
3101,Holocene,4fbvXwMTXPWaFyaMWUm9CR,"['pop', 'post-teen pop']",Bon Iver
3102,The Wilhelm Scream,688DZF6e1MH5Uf409dwaHm,"['indie soul', 'uk alternative pop']",James Blake
3103,Limit To Your Love,33BnSMHgX0AsbKSIbkuMwh,"['indie soul', 'uk alternative pop']",James Blake
3104,Retrograde,2IqjKEBiz0CdLKdkXhxw84,"['indie soul', 'uk alternative pop']",James Blake
3105,The Words You Say,1KeYmxk4eZq28MGleILZ6N,"['indie anthem-folk', 'indie folk', 'indiecoustica']",Harrison Storm
3106,Lump Sum,2PHjonbOla16RwCUqkgCtI,"['pop', 'post-teen pop']",Bon Iver
3107,I Need A Forest Fire,0TLAptKgYxe7F0KewWH6X6,"['indie soul', 'uk alternative pop']",James Blake
3108,Burning Ground,0IbrXdAcOPb7BCQqK9NqBh,['pop folk'],Brandon Jenner
3109,Get Low,6DwshFWH1WmFtY1Aitsl0f,"['indie folk', 'irish singer-songwriter', 'neo mellow']",James Vincent McMorrow
3110,Higher Love,3rocTBn0NsGrVAHGOZNzH5,"['indie folk', 'irish singer-songwriter', 'neo mellow']",James Vincent McMorrow
3111,Better Give U Up,133JnIOh5NNCXOw6x2VJyl,['alternative r&b'],FKJ
3112,I Wanna Get Better,1RwwmiVtLAtPmxAqKVfwgG,"['double drumming', 'indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop', 'pop rock', 'stomp and holler']",Bleachers
3113,40 Day Dream,3WBWgjyg6ew1Bq2sehB4is,"['double drumming', 'indie folk', 'indie pop', 'la indie', 'modern rock', 'stomp and holler']",Edward Sharpe & The Magnetic Zeros
3114,Some Kind Of Love,0vicQm86o7GnT42GdG34sA,"['dance rock', 'modern rock', 'permanent wave', 'rock']",The Killers
3115,Moments Passed,3H4SQPQVJ4birjwbMMuYlY,"['dance pop', 'edm', 'pop dance', 'pop house', 'tropical house']",Dermot Kennedy
3116,Alaska - Tycho Remix,4hycQUf62qEZPdSJma3Z7I,"['indie pop', 'pop']",Maggie Rogers
3117,Corners Of The Earth (feat. RY X),7djXw9p2R8OHcepaNVY8DM,"['chillwave', 'ninja']",ODESZA
3118,Solo,0cQ5y2ycYOR7KrMG752t8Q,"['melodic rap', 'philly rap', 'rap', 'trap']",Oh Wonder
3119,Pulse,1sb9Ez8XeECe3tqwLpcxjJ,['uk alternative pop'],IDER
3120,Red Dust,5Y1xq7R8cltv3EmI1snFhV,"['indie folk', 'irish singer-songwriter', 'neo mellow']",James Vincent McMorrow
3121,Kaonashi,0xKrtjGUa44YvnOYB5kxY2,"['chill pop', 'indie electropop', 'indie poptimism', 'vapor soul']",Yoste
3122,From Gold,4GjD33yTih7RqvGkH9C9wO,"['ambient folk', 'indie folk']",Novo Amor
3123,Pieces (Hushed),0OUcC4cOuicw2BaItw9lcU,"['acoustic pop', 'indie anthem-folk', 'indie folk', 'indiecoustica', 'neo mellow', 'pop rock']",Andrew Belle
3124,Anchor,6x6XKEUcCJGUACD4Xh7KuP,"['ambient folk', 'indie folk']",Novo Amor
3125,715 - CR∑∑KS,0H2MmFtJgoeywCIbAN3sid,"['pop', 'post-teen pop']",Bon Iver
3126,8 (circle),47IklCMgkgWvI4jpkdrop0,"['pop', 'post-teen pop']",Bon Iver
3127,33 “GOD”,1LfWibYjk0TD8YNPtzym9A,"['pop', 'post-teen pop']",Bon Iver
3128,29 #Strafford APTS,4VZM71F8XAoLRuNyNLxwWS,"['pop', 'post-teen pop']",Bon Iver
3129,Landslide,3X3mfRMRaPJRiIMDMQtSkd,"['melodic rap', 'philly rap', 'rap', 'trap']",Oh Wonder
3130,All We Do,6Vigp41BietH0WoFZ52JI5,"['melodic rap', 'philly rap', 'rap', 'trap']",Oh Wonder
3131,Cool Blue,0Lbe98RKWwBbu1sipPSa4n,"['electropop', 'indie pop', 'indie poptimism', 'indietronica', 'modern dream pop', 'vapor soul']",The Japanese House
3132,Yung God,2plFaDNZayLbtA9Ht1yCEo,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",Russ
3133,Do It Myself,5mB1bWU8VueYVxuvcLPn2B,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",Russ
3134,Pull The Trigger,57evRskKe47TvzG96SLLTM,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",Russ
3135,What They Want,3pndPhlQWjuSoXhcIIdBjv,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",Russ
3136,Say Less,7l0u38sWDqqk6TySNOZtO3,"['brostep', 'dance pop', 'edm', 'electro house', 'electronic trap', 'electropop', 'moombahton', 'pop', 'pop dance', 'slap house', 'tropical house']",Dillon Francis
3137,Wet Dreamz,6Ius4TC0L3cN74HT7ENE6e,"['conscious hip hop', 'north carolina hip hop', 'rap']",J. Cole
3138,pick up the phone,4GXl8l1MfZPf2GvpyRPJBf,"['hip hop', 'rap', 'trap']",Young Thug
3139,No Role Modelz,62vpWI1CHwFy7tMIcSStl8,"['conscious hip hop', 'north carolina hip hop', 'rap']",J. Cole
3140,Dark Days - Sofi Tukker Remix,6FzYhrPQqISyxCTttPfid1,"['chillwave', 'indie folk', 'indie pop', 'indie rock', 'la indie', 'modern rock', 'shimmer pop', 'stomp and holler']",Local Natives
3141,Water,6HEIBHUirx1J0JkUD24szt,"['meme rap', 'rap', 'trap', 'underground hip hop', 'vapor trap', 'viral rap']",Ugly God
3142,Get It Together,7y6c07pgjZvtHI9kuMVqk1,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake
3143,Cute,1q16GwS6fJssEOP2RMybdm,"['alternative r&b', 'pop rap', 'rap', 'trap', 'underground hip hop', 'virginia hip hop']",Shelley FKA DRAM
3144,Ayo Technology,36Hwcla06Q5BCr59CL0sBp,['brooklyn drill'],50 Cent
3145,100it Racks,1XWcdNQvGrX32fH09CwuWI,[],Future
3146,Devastated,08X9m3tpcthgrItjPVAmCu,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']",Joey Bada$$
3147,Undercover Martyn,2jnvdMCTvtdVCci3YLqxGY,"['alternative dance', 'indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie', 'rock']",Two Door Cinema Club
3148,Something Good Can Work,1aGvLFHJ2shKqO9uycaUcW,"['alternative dance', 'indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie', 'rock']",Two Door Cinema Club
3149,Wet Sand,3L2Nyi3T7XabH8EEZFLDdX,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
3150,Dark Necessities,2oaK4JLVnmRGIO9ytBE1bt,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
3151,Otherside,64BbK9SFKH2jk86U3dGj2P,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
3152,Under the Bridge,3d9DChrdc6BOeFsbrZ3Is0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
3153,Scar Tissue,1G391cbiT3v3Cywg8T7DM1,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
3154,Snow (Hey Oh),2aibwv5hGXSgw7Yru8IYTO,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
3155,Still,3t3CpReqAorp7aHnmQlKRl,"['electropop', 'indie pop', 'indie poptimism', 'indietronica', 'modern dream pop', 'vapor soul']",The Japanese House
3156,Saw You In A Dream,0U3u0HdRQjD8mAMYBak4Ok,"['electropop', 'indie pop', 'indie poptimism', 'indietronica', 'modern dream pop', 'vapor soul']",The Japanese House
3175,Shooters,3WNx4pJLzQgYapuBWS4mUG,"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap']",Tory Lanez
3176,Tiimmy Turner,3NJG6vMH1ZsectZkocMEm0,"['pop rap', 'rap', 'trap', 'viral trap']",Desiigner
3177,Han Solo,3PVbKqcF1NQhMkfIp0NR0g,"['classical', 'classical era']",Germ
3178,Uber Everywhere (feat. Travis Scott),79wTHFxVJXRrR5afZeBd16,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",MadeinTYO
3179,Lookin,0Uitgl1WMlYVTY2RtPMjM0,"['melodic rap', 'rap', 'trap']",Playboi Carti
3180,Don't,3pXF1nA74528Edde4of9CC,"['kentucky hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'trap']",Bryson Tiller
3181,Never Know,5rU5F2RRAjypdeFRMi8l4E,"['brooklyn drill', 'melodic rap', 'nyc rap']",6LACK
3182,Exchange,43PuMrRfbyyuz4QpZ3oAwN,"['kentucky hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'trap']",Bryson Tiller
3183,Get You Good,2yTTfOaptQVJiocgjoQFfi,"['canadian contemporary r&b', 'canadian hip hop', 'pop rap', 'r&b', 'trap', 'trap soul']",Roy Woods
3184,First Fuck,1u4orOe6gYxeE9xKpv11Qi,"['brooklyn drill', 'melodic rap', 'nyc rap']",6LACK
3185,PRBLMS,2wf9bp4MkChojtljddWpbO,"['brooklyn drill', 'melodic rap', 'nyc rap']",6LACK
3186,Really Really,3CxZv54DUzaO2FQiQqY9fF,"['baton rouge rap', 'rap', 'southern hip hop', 'trap']",Kevin Gates
3187,2 Phones,0wdKiSBUT7aZkXUIdJWcwC,"['baton rouge rap', 'rap', 'southern hip hop', 'trap']",Kevin Gates
3188,Type of Way,6nu35hLc8zsA9bwBpcuf5L,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Rich Homie Quan
3189,"Flex (Ooh, Ooh, Ooh)",2LLFl56eIFGFlnrplUC26f,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Rich Homie Quan
3190,Low Life (feat. The Weeknd),7EiZI6JVHllARrX9PUvAdX,[],Future
3191,Do What I Want,4IWGnyOHDrVZEtPWfs4s7q,"['melodic rap', 'philly rap', 'rap', 'trap']",Lil Uzi Vert
3192,You Was Right,2ANLarE8yHVsLWW21nj79M,"['melodic rap', 'philly rap', 'rap', 'trap']",Lil Uzi Vert
3193,Money Longer,0B8QzDH7YWih85V5SEMnyJ,"['melodic rap', 'philly rap', 'rap', 'trap']",Lil Uzi Vert
3194,Skrt,5v7kaZNsnyByrSJOfO8gKq,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'southern hip hop', 'trap']",Kodak Black
3195,wokeuplikethis*,59J5nzL1KniFHnU120dQzt,"['melodic rap', 'rap', 'trap']",Playboi Carti
3196,Too Many Years,0BU7nIcCZxYSE0hYcc5oZz,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'southern hip hop', 'trap']",Kodak Black
3197,Tunnel Vision,4Q3N4Ct4zCuIHuZ65E3BD4,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'southern hip hop', 'trap']",Kodak Black
3198,Mamacita (feat. Rico Nasty),57pTGa2YCwFT9pBIsIVO3z,['pop rap'],Lil Yachty
3199,goosebumps,6gBFPUFcJLzWGx4lenP6h2,"['rap', 'slap house']",Travis Scott
3200,pick up the phone,20dP2DaMHIAmwWAbp7peSr,"['hip hop', 'rap', 'trap']",Young Thug
3201,Come Get Her,1Ser4X0TKttOvo8bgdytTP,"['hip hop', 'melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Rae Sremmurd
3202,Swang,6mapJIPnQ23RTAevUoE0DL,"['hip hop', 'melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Rae Sremmurd
3203,Ex Calling,2RwmsAOxtiRezQPmvyejb8,"['brooklyn drill', 'melodic rap', 'nyc rap']",6LACK
3204,Magnolia,1e1JKLEDKP7hEQzJfNAgPl,"['melodic rap', 'rap', 'trap']",Playboi Carti
3205,"Guwop (feat. Quavo, Offset and Young Scooter)",1BSA5I386L2IAmFQURYjIz,"['hip hop', 'rap', 'trap']",Young Thug
3206,Breakdown,3cnRYoW4nYzIuVPCp7k5iG,['neo mellow'],Jack Johnson
3207,You And Your Heart,3daDd8yhWLgeWyCeZp9eIj,['neo mellow'],Jack Johnson
3208,Flake,09dOpua4kGcHzH9Jt6KTzm,['neo mellow'],Jack Johnson
3209,Imagine,3piY5aMfwEEmXMV6I9kpoi,['neo mellow'],Jack Johnson
3210,Upside Down,6shRGWCtBUOPFLFTTqXZIC,['neo mellow'],Jack Johnson
3211,Wasting Time,5nb0BEZqsmQYseSPJ932K8,['neo mellow'],Jack Johnson
3212,Cupid,2h9ryHBPwEGlZoo5iQ7Efj,['neo mellow'],Jack Johnson
3213,Taylor,1J4YoubtTxLuoKBzRIzHvv,['neo mellow'],Jack Johnson
3214,"Sitting, Waiting, Wishing",5eWOsyHHic4vJP3LjTVhqv,['neo mellow'],Jack Johnson
3215,Better Together,4VywXu6umkIQ2OS0m1I79y,['neo mellow'],Jack Johnson
3216,Banana Pancakes,451GvHwY99NKV4zdKPRWmv,['neo mellow'],Jack Johnson
3218,Ahead Of Myself,25tbnjnjZjXIYrfgqGKxpG,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop', 'pop rock', 'rock', 'stomp pop']",X Ambassadors
3219,lovers’ carvings,3JeT6Xcv6MlEHHylk8SKQ1,"['ambient folk', 'chillwave', 'downtempo', 'electronica', 'folktronica', 'indie soul']",Bibio
3221,Giants,5X4b5yuoihfPbZMzSOhg8M,['vapor soul'],Bear Hands
3222,Pumped Up Kicks,7w87IxuO7BDcJ3YUqCyMTT,"['indietronica', 'modern rock', 'pop', 'rock']",Foster The People
3223,Mr. Brightside,7oK9VyNzrYvRFo7nQEYkWN,"['dance rock', 'modern rock', 'permanent wave', 'rock']",The Killers
3224,Shot At The Night,7AZtv7mEE1jvZH6YOisyPa,"['dance rock', 'modern rock', 'permanent wave', 'rock']",The Killers
3225,Symptoms,2lXheyXftSMWhBvrV3EhAX,"['indie pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'shimmer pop']",Atlas Genius
3226,Trojans,4AyoAGuhE8gydBPrczuhbl,"['indie pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'shimmer pop']",Atlas Genius
3227,Notion,40e9kU9Wd4vbedqSA7Io4n,"['modern rock', 'rock']",Kings of Leon
3228,Fader,5rHoZOh481VFV9kJovM9RI,"['alternative dance', 'australian indie', 'indie rock', 'modern rock']",The Temper Trap
3229,Something Good Can Work,6oPETbK4vuqX7hWradYLlg,"['alternative dance', 'indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie', 'rock']",Two Door Cinema Club
3230,Dog Days Are Over,1YLJVmuzeM2YSUkCCaTNUB,"['baroque pop', 'pop', 'uk alternative pop']",Florence + The Machine
3231,Chances,2HXBq4OS216Ky3Tep9G3XW,"['acoustic pop', 'neo mellow', 'piano rock', 'pop rock']",Five For Fighting
3232,Lost Stars,7rdGrVIoqwPWOULauvglio,"['dance pop', 'pop rap']",Adam Levine
3233,Flowers in Your Hair,3Hvg5tRKsQlX25wYwgMF9p,"['folk-pop', 'modern rock', 'stomp and holler']",The Lumineers
3234,Chocolate,44Ljlpy44mHvLJxcYUvTK0,"['modern alternative rock', 'modern rock', 'pop', 'rock']",The 1975
3235,Somebody Else,5hc71nKsUgtwQ3z52KEKQk,"['modern alternative rock', 'modern rock', 'pop', 'rock']",The 1975
3236,Breakeven,38xWaVFKaxZlMFvzNff2aW,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",The Script
3237,Breathe In Breathe Out,46wofYWWNwmdyPgVHT81R7,"['acoustic pop', 'indiecoustica', 'neo mellow', 'pop rock', 'stomp and holler']",Mat Kearney
3238,Nothing Left to Lose,23MG7PAYUQp0esP2dzWHWj,"['acoustic pop', 'indiecoustica', 'neo mellow', 'pop rock', 'stomp and holler']",Mat Kearney
3239,Billion,45UwVg384kT7GOgAQixr43,"['acoustic pop', 'indiecoustica', 'neo mellow', 'pop rock', 'stomp and holler']",Mat Kearney
3240,Heartbeat,2NECH8o0PDzujirUFh8fRH,"['acoustic pop', 'indiecoustica', 'neo mellow', 'pop rock', 'stomp and holler']",Mat Kearney
3241,Closer to Love,7otG2nsXUjnQq0EgxuBpD3,"['acoustic pop', 'indiecoustica', 'neo mellow', 'pop rock', 'stomp and holler']",Mat Kearney
3242,Won't Go Home Without You,0tuyEYTaqLxE41yGHSsXjy,"['pop', 'pop rock']",Maroon 5
3243,She Will Be Loved,7sapKrjDij2fpDVj0GxP66,"['pop', 'pop rock']",Maroon 5
3244,Sunday Morning,5qII2n90lVdPDcgXEEVHNy,"['pop', 'pop rock']",Maroon 5
3245,Tongue Tied,0GO8y8jQk1PkHzS31d699N,"['indie pop', 'indie rock', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp and holler']",Grouplove
3246,The Less I Know The Better,6K4t31amVTZDgR3sKmwUJJ,"['australian psych', 'neo-psychedelic']",Tame Impala
3247,Cigarette Daydreams,2tznHmp70DxMyr2XhWLOW0,"['modern rock', 'punk blues', 'rock']",Cage The Elephant
3248,The Night We Met,0QZ5yyl6B6utIWkxeBDxQN,"['indie folk', 'indie pop', 'stomp and holler']",Lord Huron
3249,Dark Days,7LZN7FkxHZk6maiN6NdI2i,"['chillwave', 'indie folk', 'indie pop', 'indie rock', 'la indie', 'modern rock', 'shimmer pop', 'stomp and holler']",Local Natives
3250,Island In The Sun,2MLHyLy5z5l5YRp7momlgw,"['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'pop rock', 'rock']",Weezer
3251,1901,1mvyqSb1tOvtVP1qfWEyPa,"['speedrun', 'video game music']",Phoenix
